"filename","restoration_type","species_annotation_codes","scientific_name","common_name","bout","song","call","begin_time_in_s","end_time_in_s","low_freq_in_Hz","high_freq_in_Hz","peak_freq_in_Hz","center_freq_in_Hz","delta_freq_in_Hz","BW_90_in_Hz","delta_time_in_s","dur_90_in_s","min_amp","max_amp","peak_amp","file_offset"
"HP36P3B_20201214_075000","Benchmark","STBU","Hypsipetes ganeesa","Square-tailed Bulbul","bout 1",1,0,11.00371538,11.38165759,2453.5,4104.1,3468.75,3562.5,1650.558,468.75,0.3779,0.2827,-806,989,989,11.00371538
"HP36P3B_20201214_075000","Benchmark","STBU","Hypsipetes ganeesa","Square-tailed Bulbul","bout 2",1,0,13.11027853,14.53530654,2408.9,6245.4,3468.75,3562.5,3836.431,1593.75,1.425,1.0933,-1455,1425,1455,13.11027853
"HP36P3B_20201214_075000","Benchmark","STBU","Hypsipetes ganeesa","Square-tailed Bulbul","bout 3",1,0,17.19948934,18.48201455,2319.7,5130.1,3093.75,3187.5,2810.409,1593.75,1.2825,1.1413,-990,1039,1039,17.19948934
"HP36P3B_20201214_075000","Benchmark","STBU","Hypsipetes ganeesa","Square-tailed Bulbul","bout 1",1,0,20.9789323,22.3791772,2498.1,6200.7,3468.75,3656.25,3702.602,1968.75,1.4002,1.1787,-1249,1298,1298,20.9789323
"HP36P3B_20201214_075000","Benchmark","STBU","Hypsipetes ganeesa","Square-tailed Bulbul","bout 2",1,0,28.3952737,29.6282327,2185.9,6245.4,3656.25,3656.25,4059.48,2062.5,1.233,1.0293,-989,1149,1149,28.3952737
"HP36P3B_20201214_075000","Benchmark","STBU","Hypsipetes ganeesa","Square-tailed Bulbul","bout 1",1,0,30.2664183,32.001235,2007.4,4951.7,3562.5,3468.75,2944.238,1968.75,1.7348,1.4987,-729,817,817,30.2664183
"HP36P3B_20201214_075000","Benchmark","STBU","Hypsipetes ganeesa","Square-tailed Bulbul","bout 2",1,0,34.5848727,36.0470754,2408.9,6334.6,3562.5,3562.5,3925.651,1781.25,1.4622,1.1787,-1621,1841,1841,34.5848727
"HP36P3B_20201214_075000","Benchmark","STBU","Hypsipetes ganeesa","Square-tailed Bulbul","bout 3",1,0,36.7657852,38.0421146,2319.7,5933.1,3000,3375,3613.383,2156.25,1.2763,1.1733,-683,644,683,36.7657852
"HP36P3B_20201214_075000","Benchmark","STBU","Hypsipetes ganeesa","Square-tailed Bulbul","bout 1",1,0,41.4126365,42.7323363,2319.7,6200.7,3562.5,3656.25,3881.041,1968.75,1.3197,1.0933,-1134,1239,1239,41.4126365
"HP36P3B_20201214_075000","Benchmark","STBU","Hypsipetes ganeesa","Square-tailed Bulbul","bout 2",1,0,43.5687658,44.9814023,2141.3,5576.2,3281.25,3281.25,3434.944,2343.75,1.4126,1.2373,-738,702,738,43.5687658
"HP36P3B_20201214_075000","Benchmark","STBU","Hypsipetes ganeesa","Square-tailed Bulbul","bout 3",1,0,47.0693781,48.4758188,2141.3,6468.4,3468.75,3562.5,4327.138,1687.5,1.4064,1.168,-1909,2018,2018,47.0693781
"HP36P3B_20201214_075000","Benchmark","STBU","Hypsipetes ganeesa","Square-tailed Bulbul","bout 1",1,0,53.3828926,56.2019697,2319.7,4282.5,3562.5,3375,1962.825,1031.25,2.8191,2.016,-895,1048,1048,53.3828926
"HP36P3B_20201214_075000","Benchmark","STBU","Hypsipetes ganeesa","Square-tailed Bulbul","bout 2",1,0,57.4968865,59.9008468,2453.5,4282.5,3468.75,3375,1828.996,937.5,2.404,1.9787,-857,979,979,57.4968865
"HP36P3B_20201214_075000","Benchmark","STBU","Hypsipetes ganeesa","Square-tailed Bulbul","bout 1",1,0,60.4584873,61.7905787,2810.4,6200.7,3468.75,3656.25,3390.335,2156.25,1.3321,1.1413,-1064,1175,1175,60.4584873
"HP36P3B_20201214_075000","Benchmark","STBU","Hypsipetes ganeesa","Square-tailed Bulbul","bout 2",1,0,62.7633152,64.00247,2230.5,4371.7,3375,3375,2141.264,1031.25,1.2392,0.9973,-823,996,996,62.7633152
"HP36P3B_20201214_075000","Benchmark","STBU","Hypsipetes ganeesa","Square-tailed Bulbul","bout 3",1,0,65.6939163,67.2738386,2185.9,6066.9,3562.5,3562.5,3881.041,1875,1.5799,1.1093,-1070,1131,1131,65.6939163
"HP36P3B_20201214_075000","Benchmark","STBU","Hypsipetes ganeesa","Square-tailed Bulbul","bout 4",1,0,69.0582215,69.9999792,2364.3,4193.3,3375,3375,1828.996,1031.25,0.9418,0.848,-627,751,751,69.0582215
"HP36P3B_20201214_075000","Benchmark","STBU","Hypsipetes ganeesa","Square-tailed Bulbul","bout 1",1,0,70.8240379,72.2800448,2453.5,5130.1,3468.75,3468.75,2676.58,1406.25,1.456,1.2427,-1080,1180,1180,70.8240379
"HP36P3B_20201214_075000","Benchmark","STBU","Hypsipetes ganeesa","Square-tailed Bulbul","bout 2",1,0,73.5006123,75.6443501,2230.5,4416.4,3656.25,3562.5,2185.874,656.25,2.1437,1.5467,-2411,2608,2608,73.5006123
"HP36P3B_20201214_075000","Benchmark","STBU","Hypsipetes ganeesa","Square-tailed Bulbul","bout 3",1,0,77.6517808,79.9999792,2230.5,4416.4,3375,3468.75,2185.874,937.5,2.3482,1.68,-3339,3261,3339,77.6517808
"HP36P3B_20201214_075000","Benchmark","STBU","Hypsipetes ganeesa","Square-tailed Bulbul","bout 1",1,0,82.137542,88.0421146,2096.7,5130.1,3375,3375,3033.457,1312.5,5.9046,4.4907,-1147,1267,1267,82.137542
"HP36P3B_20201214_075000","Benchmark","STBU","Hypsipetes ganeesa","Square-tailed Bulbul","bout 1",1,0,99.126375,99.9999792,2364.3,4282.5,3375,3468.75,1918.216,656.25,0.8736,0.736,-1140,1144,1144,99.126375
"HP36P3B_20201214_075000","Benchmark","STBU","Hypsipetes ganeesa","Square-tailed Bulbul","bout 1",1,0,105.40891066,107.39775411,2408.9,4371.7,3375,3375,1962.825,750,1.9888,1.408,-1095,1152,1152,105.40891066
"HP36P3B_20201214_075000","Benchmark","STBU","Hypsipetes ganeesa","Square-tailed Bulbul","bout 2",1,0,109.0644173,109.99997917,2275.1,4282.5,3375,3375,2007.435,843.75,0.9356,0.784,-1116,1131,1131,109.0644173
"HP36P3B_20201214_075000","Benchmark","STBU","Hypsipetes ganeesa","Square-tailed Bulbul","bout 1",1,0,114.06442772,115.26021209,2408.9,4193.3,3375,3375,1784.387,843.75,1.1958,0.8373,-1156,1227,1227,114.06442772
"HP36P3B_20201214_075000","Benchmark","STBU","Hypsipetes ganeesa","Square-tailed Bulbul","bout 2",1,0,118.94050182,119.99997917,2453.5,4237.9,3468.75,3468.75,1784.387,656.25,1.0595,0.8587,-1043,1150,1150,118.94050182
"HP36P3B_20201214_075000","Benchmark","STBU","Hypsipetes ganeesa","Square-tailed Bulbul","bout 1",1,0,122.24906595,123.55637425,2275.1,4237.9,3468.75,3468.75,1962.825,656.25,1.3073,0.88,-1238,1422,1422,122.24906595
"HP36P3B_20201214_075000","Benchmark","STBU","Hypsipetes ganeesa","Square-tailed Bulbul","bout 1",1,0,130.7372971,131.84634064,2319.7,4193.3,3375,3375,1873.606,843.75,1.109,0.8213,-933,1084,1084,130.7372971
"HP36P3B_20201214_075000","Benchmark","STBU","Hypsipetes ganeesa","Square-tailed Bulbul","bout 2",1,0,132.6641828,133.61213622,2498.1,5977.7,3562.5,3562.5,3479.554,2625,0.948,0.8267,-670,926,926,132.6641828
"HP36P3B_20201214_075000","Benchmark","STBU","Hypsipetes ganeesa","Square-tailed Bulbul","bout 3",1,0,136.44360492,137.66417239,2408.9,4327.1,3375,3375,1918.216,656.25,1.2206,0.8427,-1452,1670,1670,136.44360492
"HP36P3B_20201214_075000","Benchmark","STBU","Hypsipetes ganeesa","Square-tailed Bulbul","bout 4",1,0,138.80419479,139.43616374,3078.1,5977.7,3656.25,3656.25,2899.628,2437.5,0.632,0.5227,-484,538,538,138.80419479
"HP36P3B_20201214_075000","Benchmark","STBU","Hypsipetes ganeesa","Square-tailed Bulbul","bout 1",1,0,141.83394909,143.2837602,2408.9,4237.9,3375,3375,1828.996,656.25,1.4498,1.0293,-971,1058,1058,141.83394909
"HP36P3B_20201214_075000","Benchmark","STBU","Hypsipetes ganeesa","Square-tailed Bulbul","bout 2",1,0,144.20073474,145.42749799,2676.6,3881,3281.25,3375,1204.461,562.5,1.2268,0.9547,-808,867,867,144.20073474
"HP36P3B_20201214_075000","Benchmark","STBU","Hypsipetes ganeesa","Square-tailed Bulbul","bout 3",1,0,146.71621897,147.89341602,2408.9,4282.5,3375,3375,1873.606,937.5,1.1772,0.8427,-1004,1172,1172,146.71621897
"HP36P3B_20201214_075000","Benchmark","STBU","Hypsipetes ganeesa","Square-tailed Bulbul","bout 1",1,0,152.76951096,154.00246998,2319.7,4193.3,3375,3375,1873.606,843.75,1.233,0.896,-1032,1224,1224,152.76951096
"HP36P3B_20201214_075000","Benchmark","STBU","Hypsipetes ganeesa","Square-tailed Bulbul","bout 2",1,0,154.39899951,155.34075715,2632,4684,3562.5,3562.5,2052.045,937.5,0.9418,0.784,-556,595,595,154.39899951
"HP36P3B_20201214_075000","Benchmark","STBU","Hypsipetes ganeesa","Square-tailed Bulbul","bout 3",1,0,158.17842162,159.60344963,2319.7,4237.9,3375,3375,1918.216,750,1.425,1.0133,-1089,1157,1157,158.17842162
"HP36P3B_20201214_075000","Benchmark","STBU","Hypsipetes ganeesa","Square-tailed Bulbul","bout 1",1,0,160.74968865,161.95786457,2408.9,4282.5,3468.75,3468.75,1873.606,843.75,1.2082,0.848,-820,972,972,160.74968865
"HP36P3B_20201214_075000","Benchmark","STBU","Hypsipetes ganeesa","Square-tailed Bulbul","bout 2",1,0,162.31721946,163.92192492,2364.3,4193.3,3375,3375,1828.996,843.75,1.6047,1.0293,-986,1106,1106,162.31721946
"HP36P3B_20201214_075000","Benchmark","STBU","Hypsipetes ganeesa","Square-tailed Bulbul","bout 3",1,0,165.16107971,166.38784295,2230.5,4148.7,3375,3375,1918.216,937.5,1.2268,0.928,-830,915,915,165.16107971
"HP36P3B_20201214_075000","Benchmark","STBU","Hypsipetes ganeesa","Square-tailed Bulbul","bout 4",1,0,168.62451735,169.99997917,2408.9,4237.9,3375,3375,1828.996,656.25,1.3755,1.0613,-1048,1072,1072,168.62451735
"HP36P3B_20201214_075000","Benchmark","STBU","Hypsipetes ganeesa","Square-tailed Bulbul","bout 1",1,0,172.29243636,173.57496157,2364.3,4193.3,3375,3375,1828.996,750,1.2825,0.8907,-1198,1163,1198,172.29243636
"HP36P3B_20201214_075000","Benchmark","STBU","Hypsipetes ganeesa","Square-tailed Bulbul","bout 2",1,0,175.55141347,177.65797661,2319.7,4193.3,3375,3375,1873.606,656.25,2.1066,1.408,-1075,1291,1291,175.55141347
"HP36P3B_20201214_075000","Benchmark","STBU","Hypsipetes ganeesa","Square-tailed Bulbul","bout 1",1,0,182.2304786,185.0681431,2141.3,5888.5,3281.25,3281.25,3747.212,1593.75,2.8377,2.4533,-729,787,787,182.2304786
"HP36P3B_20201214_075000","Benchmark","STBU","Hypsipetes ganeesa","Square-tailed Bulbul","bout 2",1,0,185.5266304,186.9330711,2319.7,5085.5,3281.25,3375,2765.799,1968.75,1.4064,1.2213,-670,682,682,185.5266304
"HP36P3B_20201214_075500","Benchmark","STBU","Hypsipetes ganeesa","Square-tailed Bulbul","bout 1",1,0,1.1425028,2.617097,2587.4,5888.5,3281.25,3375,3301.115,1687.5,1.4746,1.2053,-887,983,983,1.1425028
"HP36P3B_20201214_075500","Benchmark","STBU","Hypsipetes ganeesa","Square-tailed Bulbul","bout 2",1,0,5.7521586,7.1524035,2632,6066.9,3375,3468.75,3434.944,1687.5,1.4002,1.2053,-872,1042,1042,5.7521586
"HP36P3B_20201214_075500","Benchmark","STBU","Hypsipetes ganeesa","Square-tailed Bulbul","bout 3",1,0,9.6988666,10.9999792,2275.1,6022.3,3281.25,3281.25,3747.212,2156.25,1.3011,1.1787,-657,671,671,9.6988666
"HP36P3B_20201214_075500","Benchmark","STBU","Hypsipetes ganeesa","Square-tailed Bulbul","bout 1",1,0,12.7880983,14.2193221,2230.5,5620.8,3281.25,3281.25,3390.335,2156.25,1.4312,1.2693,-621,709,709,12.7880983
"HP36P3B_20201214_075500","Benchmark","STBU","Hypsipetes ganeesa","Square-tailed Bulbul","bout 2",1,0,16.6356739,18.0111357,2364.3,5754.6,3281.25,3281.25,3390.335,2156.25,1.3755,1.2427,-656,636,656,16.6356739
"HP36P3B_20201214_075500","Benchmark","STBU","Hypsipetes ganeesa","Square-tailed Bulbul","bout 1",1,0,20.1796774,21.6047055,2408.9,5263.9,3281.25,3281.25,2855.019,2062.5,1.425,1.2693,-715,760,760,20.1796774
"HP36P3B_20201214_075500","Benchmark","STBU","Hypsipetes ganeesa","Square-tailed Bulbul","bout 2",1,0,23.9529038,25.3965191,2230.5,5353.2,3281.25,3281.25,3122.677,2156.25,1.4436,1.2747,-558,649,649,23.9529038
"HP36P3B_20201214_075500","Benchmark","STBU","Hypsipetes ganeesa","Square-tailed Bulbul","bout 3",1,0,28.1536385,29.6344285,2364.3,5665.4,3281.25,3375,3301.115,2062.5,1.4808,1.296,-904,884,904,28.1536385
"HP36P3B_20201214_075500","Benchmark","STBU","Hypsipetes ganeesa","Square-tailed Bulbul","bout 1",1,0,32.0322139,33.4696334,2408.9,5620.8,3281.25,3281.25,3211.896,2062.5,1.4374,1.2693,-621,670,670,32.0322139
"HP36P3B_20201214_075500","Benchmark","STBU","Hypsipetes ganeesa","Square-tailed Bulbul","bout 2",1,0,35.947943,37.4225372,2721.2,5933.1,3281.25,3375,3211.896,1593.75,1.4746,1.2267,-889,1077,1077,35.947943
"HP36P3B_20201214_075500","Benchmark","STBU","Hypsipetes ganeesa","Square-tailed Bulbul","bout 1",1,0,41.288721,42.657987,2408.9,5085.5,3375,3375,2676.58,1875,1.3693,1.1627,-939,969,969,41.288721
"HP36P3B_20201214_075500","Benchmark","STBU","Hypsipetes ganeesa","Square-tailed Bulbul","bout 2",1,0,45.2106459,46.7038274,2453.5,5308.6,3281.25,3375,2855.019,1593.75,1.4932,1.216,-863,1139,1139,45.2106459
"HP36P3B_20201214_075500","Benchmark","STBU","Hypsipetes ganeesa","Square-tailed Bulbul","bout 1",1,0,51.2701337,52.7323363,2542.8,5397.8,3281.25,3375,2855.019,1875,1.4622,1.2,-1150,982,1150,51.2701337
"HP36P3B_20201214_075500","Benchmark","STBU","Hypsipetes ganeesa","Square-tailed Bulbul","bout 2",1,0,57.1685105,58.6554962,2542.8,6423.8,3281.25,3375,3881.041,1687.5,1.487,1.2107,-1008,1075,1075,57.1685105
"HP36P3B_20201214_075500","Benchmark","STBU","Hypsipetes ganeesa","Square-tailed Bulbul","bout 1",1,0,66.3444725,67.8624372,2319.7,5620.8,3281.25,3375,3301.115,2156.25,1.518,1.28,-704,723,723,66.3444725
"HP36P3B_20201214_075500","Benchmark","STBU","Hypsipetes ganeesa","Square-tailed Bulbul","bout 1",1,0,71.5055731,72.9553842,2632,5620.8,3375,3375,2988.848,1593.75,1.4498,1.152,-743,925,925,71.5055731
"HP36P3B_20201214_075500","Benchmark","STBU","Hypsipetes ganeesa","Square-tailed Bulbul","bout 2",1,0,75.7248951,77.1499231,2230.5,5487,3281.25,3375,3256.506,2062.5,1.425,1.184,-861,895,895,75.7248951
"HP36P3B_20201214_075500","Benchmark","STBU","Hypsipetes ganeesa","Square-tailed Bulbul","bout 1",1,0,82.0322139,83.3828926,2275.1,5843.9,3375,3375,3568.773,1875,1.3507,1.168,-689,880,880,82.0322139
"HP36P3B_20201214_075500","Benchmark","STBU","Hypsipetes ganeesa","Square-tailed Bulbul","bout 2",1,0,87.2056851,88.6864751,2319.7,5888.5,3375,3375,3568.773,2250,1.4808,1.312,-866,805,866,87.2056851
"HP36P3B_20201214_075500","Benchmark","STBU","Hypsipetes ganeesa","Square-tailed Bulbul","bout 1",1,0,92.2614575,93.7856179,2141.3,5219.3,3375,3281.25,3078.067,2156.25,1.5242,1.3813,-782,758,782,92.2614575
"HP36P3B_20201214_075500","Benchmark","STBU","Hypsipetes ganeesa","Square-tailed Bulbul","bout 2",1,0,94.0706235,94.4175868,2230.5,3791.8,3093.75,3093.75,1561.338,843.75,0.347,0.2987,-497,624,624,94.0706235
"HP36P3B_20201214_075500","Benchmark","STBU","Hypsipetes ganeesa","Square-tailed Bulbul","bout 3",1,0,94.9628149,96.7533936,1918.2,3702.6,2625,2625,1784.387,1312.5,1.7906,1.5893,-630,690,690,94.9628149
"HP36P3B_20201214_075500","Benchmark","STBU","Hypsipetes ganeesa","Square-tailed Bulbul","bout 4",1,0,97.0941612,98.5315807,2364.3,4371.7,3375,3375,2007.435,750,1.4374,1.088,-1393,1476,1476,97.0941612
"HP36P3B_20201214_075500","Benchmark","STBU","Hypsipetes ganeesa","Square-tailed Bulbul","bout 1",1,0,100.1486986,101.3506787,2319.7,4237.9,3375,3375,1918.216,750,1.202,0.9493,-1164,1324,1324,100.1486986
"HP36P3B_20201214_075500","Benchmark","STBU","Hypsipetes ganeesa","Square-tailed Bulbul","bout 2",1,0,104.1635601,105.371736,2364.3,4237.9,3375,3375,1873.606,750,1.2082,0.896,-1117,1253,1253,104.1635601
"HP36P3B_20201214_075500","Benchmark","STBU","Hypsipetes ganeesa","Square-tailed Bulbul","bout 3",1,0,107.7447174,108.9405018,2408.9,4237.9,3375,3375,1828.996,750,1.1958,0.8587,-1187,1410,1410,107.7447174
"HP36P3B_20201214_075500","Benchmark","STBU","Hypsipetes ganeesa","Square-tailed Bulbul","bout 1",1,0,113.7670306,115.1424924,2275.1,5263.9,3281.25,3375,2988.848,2062.5,1.3755,1.1733,-632,714,714,113.7670306
"HP36P3B_20201214_075500","Benchmark","STBU","Hypsipetes ganeesa","Square-tailed Bulbul","bout 2",1,0,117.9925484,119.3927933,2275.1,5754.6,3281.25,3375,3479.554,1968.75,1.4002,1.2267,-785,877,877,117.9925484
"HP36P3B_20201214_075500","Benchmark","STBU","Hypsipetes ganeesa","Square-tailed Bulbul","bout 1",1,0,122.8314687,124.2626925,2498.1,5888.5,3375,3468.75,3390.335,1593.75,1.4312,1.2373,-1060,1254,1254,122.8314687
"HP36P3B_20201214_075500","Benchmark","STBU","Hypsipetes ganeesa","Square-tailed Bulbul","bout 2",1,0,127.4411245,128.8785441,2275.1,5799.3,3375,3375,3524.164,1687.5,1.4374,1.2213,-898,992,992,127.4411245
"HP36P3B_20201214_075500","Benchmark","STBU","Hypsipetes ganeesa","Square-tailed Bulbul","bout 1",1,0,132.0631927,133.4758292,2364.3,5397.8,3281.25,3375,3033.457,1781.25,1.4126,1.2213,-895,858,895,132.0631927
"HP36P3B_20201214_075500","Benchmark","STBU","Hypsipetes ganeesa","Square-tailed Bulbul","bout 2",1,0,136.8649175,138.2589667,2676.6,5397.8,3281.25,3375,2721.19,1500,1.394,1.2,-897,912,912,136.8649175
"HP36P3B_20201214_075500","Benchmark","STBU","Hypsipetes ganeesa","Square-tailed Bulbul","bout 1",1,0,141.4064407,142.7509236,1962.8,5397.8,3281.25,3375,3434.944,1875,1.3445,1.1413,-732,861,861,141.4064407
"HP36P3B_20201214_075500","Benchmark","STBU","Hypsipetes ganeesa","Square-tailed Bulbul","bout 2",1,0,147.5960189,148.934306,2587.4,6200.7,3375,3468.75,3613.383,1968.75,1.3383,1.1627,-1056,1198,1198,147.5960189
"HP36P3B_20201214_075500","Benchmark","STBU","Hypsipetes ganeesa","Square-tailed Bulbul","bout 1",1,0,153.5563743,154.9504234,2676.6,5487,3281.25,3375,2810.409,1593.75,1.394,1.136,-761,895,895,153.5563743
"HP36P3B_20201214_075500","Benchmark","STBU","Hypsipetes ganeesa","Square-tailed Bulbul","bout 2",1,0,159.2007243,159.9999792,2453.5,4371.7,3375,3375,1918.216,843.75,0.7993,0.64,-701,668,701,159.2007243
"HP36P3B_20201214_075500","Benchmark","STBU","Hypsipetes ganeesa","Square-tailed Bulbul","bout 1",1,0,160,160.5700112,2587.4,5576.2,3843.75,3843.75,2988.848,2156.25,0.57,0.4907,-528,564,564,160
"HP36P3B_20201214_075500","Benchmark","STBU","Hypsipetes ganeesa","Square-tailed Bulbul","bout 2",1,0,164.5600896,166.003705,2587.4,6156.1,3375,3468.75,3568.773,2250,1.4436,1.232,-780,808,808,164.5600896
"HP36P3B_20201214_075500","Benchmark","STBU","Hypsipetes ganeesa","Square-tailed Bulbul","bout 1",1,0,170,171.2391548,2453.5,5487,3375,3468.75,3033.457,2343.75,1.2392,1.072,-982,1057,1057,170
"HP36P3B_20201214_075500","Benchmark","STBU","Hypsipetes ganeesa","Square-tailed Bulbul","bout 2",1,0,174.0706235,175.5823923,2676.6,5353.2,3281.25,3375,2676.58,1875,1.5118,1.1947,-907,917,917,174.0706235
"HP36P3B_20201214_075500","Benchmark","STBU","Hypsipetes ganeesa","Square-tailed Bulbul","bout 3",1,0,179.0706131,179.9999792,2364.3,5174.7,3281.25,3375,2810.409,843.75,0.9294,0.736,-1188,1292,1292,179.0706131
"HP36P3B_20201214_075500","Benchmark","STBU","Hypsipetes ganeesa","Square-tailed Bulbul","bout 1",1,0,182.1437378,182.9925588,3122.7,3970.3,3375,3468.75,847.584,468.75,0.8488,0.6613,-433,462,462,182.1437378
"HP36P3B_20201214_075500","Benchmark","STBU","Hypsipetes ganeesa","Square-tailed Bulbul","bout 2",1,0,184.9690107,186.4374091,2632,5397.8,3375,3375,2765.799,1500,1.4684,1.1733,-1163,1232,1232,184.9690107
"HP36P3B_20201214_075500","Benchmark","STBU","Hypsipetes ganeesa","Square-tailed Bulbul","bout 1",1,0,192.8810349,193.6555066,3078.1,3925.7,3375,3375,847.584,468.75,0.7745,0.6133,-587,485,587,192.8810349
"HP36P3B_20201214_075500","Benchmark","STBU","Hypsipetes ganeesa","Square-tailed Bulbul","bout 2",1,0,195.1362966,196.7781767,2810.4,5442.4,3281.25,3375,2631.97,1593.75,1.6419,1.488,-807,850,850,195.1362966
"HP36P3B_20201214_075500","Benchmark","STBU","Hypsipetes ganeesa","Square-tailed Bulbul","bout 3",1,0,198.7298455,199.894651,2542.8,4059.5,3375,3375,1516.729,1031.25,1.1648,0.9227,-567,519,567,198.7298455
"HP36P3B_20201214_075500","Benchmark","STBU","Hypsipetes ganeesa","Square-tailed Bulbul","bout 1",1,0,201.6356843,203.4758292,2408.9,3970.3,3468.75,3468.75,1561.338,750,1.8401,1.4027,-1075,1101,1101,201.6356843
"HP36P3B_20201214_075500","Benchmark","STBU","Hypsipetes ganeesa","Square-tailed Bulbul","bout 2",1,0,207.6393893,208.9219145,2408.9,4237.9,3375,3375,1828.996,750,1.2825,1.0507,-904,1011,1011,207.6393893
"HP36P3B_20201214_075500","Benchmark","STBU","Hypsipetes ganeesa","Square-tailed Bulbul","bout 1",1,0,213.7484432,214.6778093,2408.9,4237.9,3281.25,3375,1828.996,750,0.9294,0.7467,-891,1076,1076,213.7484432
"HP36P3B_20201214_075500","Benchmark","STBU","Hypsipetes ganeesa","Square-tailed Bulbul","bout 2",1,0,217.9739611,219.1139835,2453.5,4193.3,3375,3375,1739.777,750,1.14,0.832,-801,935,935,217.9739611
"HP36P3B_20201214_075500","Benchmark","STBU","Hypsipetes ganeesa","Square-tailed Bulbul","bout 1",1,0,221.7781871,222.9244053,2453.5,4148.7,3375,3375,1695.167,843.75,1.1462,0.912,-892,1020,1020,221.7781871
"HP36P3B_20201214_075500","Benchmark","STBU","Hypsipetes ganeesa","Square-tailed Bulbul","bout 2",1,0,226.0346838,227.1994893,2498.1,4237.9,3281.25,3375,1739.777,750,1.1648,0.8907,-840,874,874,226.0346838
"HP4008U_20200313_164000","Passive","STBU","Hypsipetes ganeesa","Square-tailed Bulbul","bout 1",1,0,211.895906831,214.888465652,2007.4,4907.1,3187.5,3093.75,2899.628,1875,2.9926,2.5227,-886,1204,1204,211.895906831
"HP4008U_20200313_164000","Passive","STBU","Hypsipetes ganeesa","Square-tailed Bulbul","bout 2",1,0,215.780657102,217.137531599,2185.9,4371.7,2906.25,3000,2185.874,1500,1.3569,1.2587,-586,810,810,215.780657102
"HP4008U_20200313_164000","Passive","STBU","Hypsipetes ganeesa","Square-tailed Bulbul","bout 1",1,0,220.5700112,222.87483912,1873.6,4371.7,3093.75,3093.75,2498.141,1875,2.3048,2.096,-715,800,800,220.5700112
